"ID Produto";"Codigo produto";"GTIN";"Descrição Produto";"Depósito";"Balanço";"Preço Unitário";"Preço de Custo";"Observação";"Data"
"16389991538";"16389991538	";"";"CAMPESINA ADULTA COR:AZUL MARINHO RISCA;TAM:44";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16389991940";"16389991940	";"";"CAMPESINA ADULTA COR:AZUL MARINHO RISCA;TAM:46";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16389992453";"16389992453	";"";"CAMPESINA ADULTA COR:AZUL MARINHO RISCA;TAM:48";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16389992754";"16389992754	";"";"CAMPESINA ADULTA COR:AZUL MARINHO RISCA;TAM:50";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16389993048";"16389993048	";"";"CAMPESINA ADULTA COR:AZUL MARINHO RISCA;TAM:52";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16652180115";"16456274507	";"";"CAMPESINA ADULTA COR:AZUL MARINHO RISCA;TAM:54";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16541081647";"16456272419	";"";"CAMPESINA ADULTA COR:AZUL MARINHO;TAM:34";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16541081656";"16456272420	";"";"CAMPESINA ADULTA COR:AZUL MARINHO;TAM:36";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16541081662";"16456272421	";"";"CAMPESINA ADULTA COR:AZUL MARINHO;TAM:38";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16541081670";"16456272422	";"";"CAMPESINA ADULTA COR:AZUL MARINHO;TAM:40";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16541081688";"16456272423	";"";"CAMPESINA ADULTA COR:AZUL MARINHO;TAM:42";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16541081691";"16456272424	";"";"CAMPESINA ADULTA COR:AZUL MARINHO;TAM:44";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16541081699";"16456272425	";"";"CAMPESINA ADULTA COR:AZUL MARINHO;TAM:46";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16541081712";"16456272426	";"";"CAMPESINA ADULTA COR:AZUL MARINHO;TAM:48";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16541081720";"16456272427	";"";"CAMPESINA ADULTA COR:AZUL MARINHO;TAM:50";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16541081726";"16456272428	";"";"CAMPESINA ADULTA COR:AZUL MARINHO;TAM:52";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16652180213";"16456274515	";"";"CAMPESINA ADULTA COR:AZUL MARINHO;TAM:54";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16389988981";"16389988981	";"";"CAMPESINA ADULTA COR:AZUL RISCA;TAM:34";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16389989084";"16389989084	";"";"CAMPESINA ADULTA COR:AZUL RISCA;TAM:36";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16389989211";"16389989211	";"";"CAMPESINA ADULTA COR:AZUL RISCA;TAM:38";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16389989334";"16389989334	";"";"CAMPESINA ADULTA COR:AZUL RISCA;TAM:40";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16389989395";"16389989395	";"";"CAMPESINA ADULTA COR:AZUL RISCA;TAM:42";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16389989489";"16389989489	";"";"CAMPESINA ADULTA COR:AZUL RISCA;TAM:44";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16389989631";"16389989631	";"";"CAMPESINA ADULTA COR:AZUL RISCA;TAM:46";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16389989688";"16389989688	";"";"CAMPESINA ADULTA COR:AZUL RISCA;TAM:48";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16389989775";"16389989775	";"";"CAMPESINA ADULTA COR:AZUL RISCA;TAM:50";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16389989940";"16389989940	";"";"CAMPESINA ADULTA COR:AZUL RISCA;TAM:52";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16652180096";"16456274506	";"";"CAMPESINA ADULTA COR:AZUL RISCA;TAM:54";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16655622760";"16456274560	";"";"CAMPESINA ADULTA COR:AZUL;TAM:34";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16655622768";"16456274561	";"";"CAMPESINA ADULTA COR:AZUL;TAM:36";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16655622774";"16456274562	";"";"CAMPESINA ADULTA COR:AZUL;TAM:38";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16655622782";"16456274563	";"";"CAMPESINA ADULTA COR:AZUL;TAM:40";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16655622787";"16456274564	";"";"CAMPESINA ADULTA COR:AZUL;TAM:42";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16655622792";"16456274565	";"";"CAMPESINA ADULTA COR:AZUL;TAM:44";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16655622799";"16456274566	";"";"CAMPESINA ADULTA COR:AZUL;TAM:46";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16655622805";"16456274567	";"";"CAMPESINA ADULTA COR:AZUL;TAM:48";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16655622810";"16456274568	";"";"CAMPESINA ADULTA COR:AZUL;TAM:50";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16655622814";"16456274569	";"";"CAMPESINA ADULTA COR:AZUL;TAM:52";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16655622819";"16456274570	";"";"CAMPESINA ADULTA COR:AZUL;TAM:54";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395705";"16450395705	";"";"CAMPESINA ADULTA COR:B13;TAMANHO:34";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395707";"16450395707	";"";"CAMPESINA ADULTA COR:B13;TAMANHO:36";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395711";"16450395711	";"";"CAMPESINA ADULTA COR:B13;TAMANHO:38";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395718";"16450395718	";"";"CAMPESINA ADULTA COR:B13;TAMANHO:40";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395722";"16450395722	";"";"CAMPESINA ADULTA COR:B13;TAMANHO:42";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395725";"16450395725	";"";"CAMPESINA ADULTA COR:B13;TAMANHO:44";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395728";"16450395728	";"";"CAMPESINA ADULTA COR:B13;TAMANHO:46";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395730";"16450395730	";"";"CAMPESINA ADULTA COR:B13;TAMANHO:48";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395734";"16450395734	";"";"CAMPESINA ADULTA COR:B13;TAMANHO:50";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395739";"16450395739	";"";"CAMPESINA ADULTA COR:B13;TAMANHO:52";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395741";"16450395741	";"";"CAMPESINA ADULTA COR:B13;TAMANHO:54";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395684";"16450395684	";"";"CAMPESINA ADULTA COR:B14;TAMANHO:34";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395687";"16450395687	";"";"CAMPESINA ADULTA COR:B14;TAMANHO:36";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395689";"16450395689	";"";"CAMPESINA ADULTA COR:B14;TAMANHO:38";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395692";"16450395692	";"";"CAMPESINA ADULTA COR:B14;TAMANHO:40";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395693";"16450395693	";"";"CAMPESINA ADULTA COR:B14;TAMANHO:42";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395695";"16450395695	";"";"CAMPESINA ADULTA COR:B14;TAMANHO:44";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395696";"16450395696	";"";"CAMPESINA ADULTA COR:B14;TAMANHO:46";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395698";"16450395698	";"";"CAMPESINA ADULTA COR:B14;TAMANHO:48";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395699";"16450395699	";"";"CAMPESINA ADULTA COR:B14;TAMANHO:50";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395701";"16450395701	";"";"CAMPESINA ADULTA COR:B14;TAMANHO:52";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395703";"16450395703	";"";"CAMPESINA ADULTA COR:B14;TAMANHO:54";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395744";"16450395744	";"";"CAMPESINA ADULTA COR:B15;TAMANHO:34";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395747";"16450395747	";"";"CAMPESINA ADULTA COR:B15;TAMANHO:36";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395750";"16450395750	";"";"CAMPESINA ADULTA COR:B15;TAMANHO:38";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395754";"16450395754	";"";"CAMPESINA ADULTA COR:B15;TAMANHO:40";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395756";"16450395756	";"";"CAMPESINA ADULTA COR:B15;TAMANHO:42";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395761";"16450395761	";"";"CAMPESINA ADULTA COR:B15;TAMANHO:44";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395765";"16450395765	";"";"CAMPESINA ADULTA COR:B15;TAMANHO:46";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395767";"16450395767	";"";"CAMPESINA ADULTA COR:B15;TAMANHO:48";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395768";"16450395768	";"";"CAMPESINA ADULTA COR:B15;TAMANHO:50";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395772";"16450395772	";"";"CAMPESINA ADULTA COR:B15;TAMANHO:52";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395775";"16450395775	";"";"CAMPESINA ADULTA COR:B15;TAMANHO:54";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395777";"16450395777	";"";"CAMPESINA ADULTA COR:B16;TAMANHO:34";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395779";"16450395779	";"";"CAMPESINA ADULTA COR:B16;TAMANHO:36";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395781";"16450395781	";"";"CAMPESINA ADULTA COR:B16;TAMANHO:38";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395783";"16450395783	";"";"CAMPESINA ADULTA COR:B16;TAMANHO:40";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395785";"16450395785	";"";"CAMPESINA ADULTA COR:B16;TAMANHO:42";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395787";"16450395787	";"";"CAMPESINA ADULTA COR:B16;TAMANHO:44";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395788";"16450395788	";"";"CAMPESINA ADULTA COR:B16;TAMANHO:46";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395789";"16450395789	";"";"CAMPESINA ADULTA COR:B16;TAMANHO:48";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395791";"16450395791	";"";"CAMPESINA ADULTA COR:B16;TAMANHO:50";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395792";"16450395792	";"";"CAMPESINA ADULTA COR:B16;TAMANHO:52";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395793";"16450395793	";"";"CAMPESINA ADULTA COR:B16;TAMANHO:54";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395794";"16450395794	";"";"CAMPESINA ADULTA COR:B17;TAMANHO:34";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395795";"16450395795	";"";"CAMPESINA ADULTA COR:B17;TAMANHO:36";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395798";"16450395798	";"";"CAMPESINA ADULTA COR:B17;TAMANHO:38";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395799";"16450395799	";"";"CAMPESINA ADULTA COR:B17;TAMANHO:40";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395800";"16450395800	";"";"CAMPESINA ADULTA COR:B17;TAMANHO:42";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395801";"16450395801	";"";"CAMPESINA ADULTA COR:B17;TAMANHO:44";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395802";"16450395802	";"";"CAMPESINA ADULTA COR:B17;TAMANHO:46";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395804";"16450395804	";"";"CAMPESINA ADULTA COR:B17;TAMANHO:48";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395806";"16450395806	";"";"CAMPESINA ADULTA COR:B17;TAMANHO:50";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395807";"16450395807	";"";"CAMPESINA ADULTA COR:B17;TAMANHO:52";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395808";"16450395808	";"";"CAMPESINA ADULTA COR:B17;TAMANHO:54";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395810";"16450395810	";"";"CAMPESINA ADULTA COR:B18;TAMANHO:34";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395811";"16450395811	";"";"CAMPESINA ADULTA COR:B18;TAMANHO:36";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395812";"16450395812	";"";"CAMPESINA ADULTA COR:B18;TAMANHO:38";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395813";"16450395813	";"";"CAMPESINA ADULTA COR:B18;TAMANHO:40";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395815";"16450395815	";"";"CAMPESINA ADULTA COR:B18;TAMANHO:42";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395816";"16450395816	";"";"CAMPESINA ADULTA COR:B18;TAMANHO:44";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395818";"16450395818	";"";"CAMPESINA ADULTA COR:B18;TAMANHO:46";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395819";"16450395819	";"";"CAMPESINA ADULTA COR:B18;TAMANHO:48";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395820";"16450395820	";"";"CAMPESINA ADULTA COR:B18;TAMANHO:50";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395822";"16450395822	";"";"CAMPESINA ADULTA COR:B18;TAMANHO:52";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395823";"16450395823	";"";"CAMPESINA ADULTA COR:B18;TAMANHO:54";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395826";"16450395826	";"";"CAMPESINA ADULTA COR:B19;TAMANHO:34";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395829";"16450395829	";"";"CAMPESINA ADULTA COR:B19;TAMANHO:36";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395831";"16450395831	";"";"CAMPESINA ADULTA COR:B19;TAMANHO:38";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395833";"16450395833	";"";"CAMPESINA ADULTA COR:B19;TAMANHO:40";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395836";"16450395836	";"";"CAMPESINA ADULTA COR:B19;TAMANHO:42";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395839";"16450395839	";"";"CAMPESINA ADULTA COR:B19;TAMANHO:44";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395841";"16450395841	";"";"CAMPESINA ADULTA COR:B19;TAMANHO:46";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395843";"16450395843	";"";"CAMPESINA ADULTA COR:B19;TAMANHO:48";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395844";"16450395844	";"";"CAMPESINA ADULTA COR:B19;TAMANHO:50";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395847";"16450395847	";"";"CAMPESINA ADULTA COR:B19;TAMANHO:52";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450395849";"16450395849	";"";"CAMPESINA ADULTA COR:B19;TAMANHO:54";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326555";"16450326555	";"";"CAMPESINA ADULTA COR:B25;TAMANHO:34";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326557";"16450326557	";"";"CAMPESINA ADULTA COR:B25;TAMANHO:36";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326558";"16450326558	";"";"CAMPESINA ADULTA COR:B25;TAMANHO:38";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326560";"16450326560	";"";"CAMPESINA ADULTA COR:B25;TAMANHO:40";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326563";"16450326563	";"";"CAMPESINA ADULTA COR:B25;TAMANHO:42";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326565";"16450326565	";"";"CAMPESINA ADULTA COR:B25;TAMANHO:44";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326567";"16450326567	";"";"CAMPESINA ADULTA COR:B25;TAMANHO:46";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326568";"16450326568	";"";"CAMPESINA ADULTA COR:B25;TAMANHO:48";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326570";"16450326570	";"";"CAMPESINA ADULTA COR:B25;TAMANHO:50";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326571";"16450326571	";"";"CAMPESINA ADULTA COR:B25;TAMANHO:52";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326574";"16450326574	";"";"CAMPESINA ADULTA COR:B25;TAMANHO:54";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326858";"16450326858	";"";"CAMPESINA ADULTA COR:B26;TAMANHO:34";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326860";"16450326860	";"";"CAMPESINA ADULTA COR:B26;TAMANHO:36";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326861";"16450326861	";"";"CAMPESINA ADULTA COR:B26;TAMANHO:38";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326865";"16450326865	";"";"CAMPESINA ADULTA COR:B26;TAMANHO:40";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326867";"16450326867	";"";"CAMPESINA ADULTA COR:B26;TAMANHO:42";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326868";"16450326868	";"";"CAMPESINA ADULTA COR:B26;TAMANHO:44";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326870";"16450326870	";"";"CAMPESINA ADULTA COR:B26;TAMANHO:46";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326872";"16450326872	";"";"CAMPESINA ADULTA COR:B26;TAMANHO:48";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326874";"16450326874	";"";"CAMPESINA ADULTA COR:B26;TAMANHO:50";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326879";"16450326879	";"";"CAMPESINA ADULTA COR:B26;TAMANHO:52";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326884";"16450326884	";"";"CAMPESINA ADULTA COR:B26;TAMANHO:54";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326889";"16450326889	";"";"CAMPESINA ADULTA COR:B27;TAMANHO:34";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326891";"16450326891	";"";"CAMPESINA ADULTA COR:B27;TAMANHO:36";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326894";"16450326894	";"";"CAMPESINA ADULTA COR:B27;TAMANHO:38";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326895";"16450326895	";"";"CAMPESINA ADULTA COR:B27;TAMANHO:40";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326897";"16450326897	";"";"CAMPESINA ADULTA COR:B27;TAMANHO:42";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326898";"16450326898	";"";"CAMPESINA ADULTA COR:B27;TAMANHO:44";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326900";"16450326900	";"";"CAMPESINA ADULTA COR:B27;TAMANHO:46";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326903";"16450326903	";"";"CAMPESINA ADULTA COR:B27;TAMANHO:48";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326907";"16450326907	";"";"CAMPESINA ADULTA COR:B27;TAMANHO:50";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326909";"16450326909	";"";"CAMPESINA ADULTA COR:B27;TAMANHO:52";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326911";"16450326911	";"";"CAMPESINA ADULTA COR:B27;TAMANHO:54";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326806";"16450326806	";"";"CAMPESINA ADULTA COR:B35;TAMANHO:34";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326807";"16450326807	";"";"CAMPESINA ADULTA COR:B35;TAMANHO:36";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326808";"16450326808	";"";"CAMPESINA ADULTA COR:B35;TAMANHO:38";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326809";"16450326809	";"";"CAMPESINA ADULTA COR:B35;TAMANHO:40";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326811";"16450326811	";"";"CAMPESINA ADULTA COR:B35;TAMANHO:42";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326812";"16450326812	";"";"CAMPESINA ADULTA COR:B35;TAMANHO:44";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326813";"16450326813	";"";"CAMPESINA ADULTA COR:B35;TAMANHO:46";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326818";"16450326818	";"";"CAMPESINA ADULTA COR:B35;TAMANHO:48";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326822";"16450326822	";"";"CAMPESINA ADULTA COR:B35;TAMANHO:50";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326824";"16450326824	";"";"CAMPESINA ADULTA COR:B35;TAMANHO:52";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326826";"16450326826	";"";"CAMPESINA ADULTA COR:B35;TAMANHO:54";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326913";"16450326913	";"";"CAMPESINA ADULTA COR:B37;TAMANHO:34";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326916";"16450326916	";"";"CAMPESINA ADULTA COR:B37;TAMANHO:36";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326918";"16450326918	";"";"CAMPESINA ADULTA COR:B37;TAMANHO:38";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326920";"16450326920	";"";"CAMPESINA ADULTA COR:B37;TAMANHO:40";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326923";"16450326923	";"";"CAMPESINA ADULTA COR:B37;TAMANHO:42";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326927";"16450326927	";"";"CAMPESINA ADULTA COR:B37;TAMANHO:44";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326928";"16450326928	";"";"CAMPESINA ADULTA COR:B37;TAMANHO:46";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326931";"16450326931	";"";"CAMPESINA ADULTA COR:B37;TAMANHO:48";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326933";"16450326933	";"";"CAMPESINA ADULTA COR:B37;TAMANHO:50";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326934";"16450326934	";"";"CAMPESINA ADULTA COR:B37;TAMANHO:52";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326935";"16450326935	";"";"CAMPESINA ADULTA COR:B37;TAMANHO:54";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16449027406";"16449027406	";"";"CAMPESINA ADULTA COR:B38;TAMANHO:34";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16449027407";"16449027407	";"";"CAMPESINA ADULTA COR:B38;TAMANHO:36";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16449027408";"16449027408	";"";"CAMPESINA ADULTA COR:B38;TAMANHO:38";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16449027409";"16449027409	";"";"CAMPESINA ADULTA COR:B38;TAMANHO:40";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16449027411";"16449027411	";"";"CAMPESINA ADULTA COR:B38;TAMANHO:42";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16449027412";"16449027412	";"";"CAMPESINA ADULTA COR:B38;TAMANHO:44";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16449027413";"16449027413	";"";"CAMPESINA ADULTA COR:B38;TAMANHO:46";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16449027414";"16449027414	";"";"CAMPESINA ADULTA COR:B38;TAMANHO:48";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16449027416";"16449027416	";"";"CAMPESINA ADULTA COR:B38;TAMANHO:50";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16449027417";"16449027417	";"";"CAMPESINA ADULTA COR:B38;TAMANHO:52";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16449027418";"16449027418	";"";"CAMPESINA ADULTA COR:B38;TAMANHO:54";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326694";"16450326694	";"";"CAMPESINA ADULTA COR:B39;TAMANHO:34";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326696";"16450326696	";"";"CAMPESINA ADULTA COR:B39;TAMANHO:36";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326699";"16450326699	";"";"CAMPESINA ADULTA COR:B39;TAMANHO:38";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
"16450326700";"16450326700	";"";"CAMPESINA ADULTA COR:B39;TAMANHO:40";"Geral";"0,0000000000";"10,0000000000";"0,0000000000";""
